Actual Close,Predicted Close
1545.0,1573.0864
1570.0,1554.7075
1605.0,1579.9381
1565.0,1618.0177
1580.0,1578.9601
1605.0,1591.113
1595.0,1617.0873
1605.0,1607.5981
1605.0,1616.5416
1625.0,1616.2832
1615.0,1636.3754
1615.0,1626.0416
1575.0,1625.2803
1590.0,1584.1735
1585.0,1599.7065
1570.0,1597.0111
1540.0,1583.0676
1535.0,1553.3256
1525.0,1548.5289
1535.0,1540.3632
1565.0,1551.6302
1550.0,1583.6249
1600.0,1570.3536
1580.0,1618.0552
1600.0,1598.3915
1555.0,1614.7997
1545.0,1567.9246
1565.0,1555.1179
1550.0,1575.7766
1545.0,1563.5328
1470.0,1558.5852
1410.0,1484.7262
1355.0,1422.5894
1390.0,1367.7382
1335.0,1397.3278
1350.0,1358.3489
1360.0,1366.8352
1375.0,1380.7229
1385.0,1398.089
1405.0,1409.8369
1395.0,1427.9926
1380.0,1419.5884
1355.0,1400.7985
1405.0,1372.6752
1385.0,1411.6582
1365.0,1403.4393
1355.0,1381.9896
1375.0,1368.3834
1385.0,1384.5538
1380.0,1398.8221
1390.0,1397.3984
1405.0,1405.3921
1420.0,1420.4733
1445.0,1436.6182
1430.0,1461.5646
1430.0,1450.2943
1390.0,1445.9639
1395.0,1407.5726
1380.0,1405.8135
1370.0,1394.3357
1390.0,1384.9657
1415.0,1403.5309
1425.0,1432.3004
1420.0,1447.2118
1420.0,1443.3981
1410.0,1440.6332
1380.0,1429.7198
1375.0,1399.5408
1345.0,1389.9529
1360.0,1362.8818
1360.0,1372.7617
1370.0,1377.7766
1355.0,1388.9564
1345.0,1378.1277
1410.0,1366.0609
1450.0,1422.2438
1430.0,1472.0875
1440.0,1459.0839
1435.0,1460.6316
1425.0,1453.7312
1430.0,1441.6025
1430.0,1444.0011
1315.0,1445.1715
1305.0,1339.9021
1305.0,1312.7562
1315.0,1312.724
1310.0,1327.0043
1315.0,1329.8336
1315.0,1336.0857
1305.0,1338.0363
1310.0,1329.1787
1305.0,1330.3569
1305.0,1326.0911
1305.0,1324.3282
1310.0,1323.565
1340.0,1327.4044
1345.0,1354.3195
1360.0,1365.3942
1350.0,1379.0428
1350.0,1371.4421
1340.0,1367.448
1340.0,1357.0366
1340.0,1354.5298
1360.0,1354.8019
1370.0,1373.4963
1365.0,1387.641
1370.0,1385.6473
1380.0,1388.5331
1395.0,1397.8245
1375.0,1413.1083
1385.0,1397.2931
1365.0,1401.9269
1370.0,1385.1022
1365.0,1386.2086
1385.0,1383.1858
1380.0,1401.4797
1385.0,1401.5541
1390.0,1405.4167
1395.0,1410.4354
1400.0,1415.5077
1395.0,1420.4563
1400.0,1416.0785
1405.0,1419.1321
1390.0,1424.191
1460.0,1411.0175
1485.0,1473.2413
1495.0,1508.599
1490.0,1519.5852
1525.0,1511.7515
1500.0,1541.4989
1450.0,1518.6774
1450.0,1465.8247
1455.0,1460.6177
1460.0,1468.0219
1395.0,1476.749
1375.0,1417.8102
1355.0,1391.6827
1350.0,1372.253
1350.0,1367.588
1390.0,1369.8822
1355.0,1408.8248
1355.0,1385.9991
1355.0,1378.7544
1345.0,1376.787
1435.0,1367.0206
1405.0,1445.864
1380.0,1435.4421
1390.0,1404.6791
1385.0,1405.4906
1390.0,1401.2607
1375.0,1404.9749
1380.0,1392.5088
1385.0,1394.6794
1385.0,1400.6943
1375.0,1402.4546
1375.0,1393.7502
1375.0,1391.9729
1360.0,1392.1996
1360.0,1379.1267
1340.0,1376.6768
1355.0,1359.2167
1395.0,1369.4863
1400.0,1409.5304
1390.0,1423.1523
1385.0,1414.0825
1400.0,1405.3163
1400.0,1416.392
1385.0,1418.5173
1385.0,1404.4604
1365.0,1401.3821
1360.0,1383.2909
1335.0,1375.8291
1335.0,1353.4246
1345.0,1349.9874
1325.0,1360.4762
1335.0,1346.7244
1270.0,1352.4926
1255.0,1297.8086
1220.0,1270.9629
1230.0,1237.2781
1235.0,1238.6191
1235.0,1247.3062
1210.0,1252.1145
1140.0,1233.4199
1115.0,1170.314
1125.0,1129.1326
1125.0,1125.4115
1130.0,1129.0432
1130.0,1136.8829
1135.0,1141.2373
1125.0,1146.5859
1145.0,1140.7435
1140.0,1152.1599
1135.0,1153.3987
1145.0,1148.5416
1140.0,1153.1261
1145.0,1151.3304
1130.0,1153.6666
1135.0,1143.2688
1115.0,1142.2275
1120.0,1127.7546
1125.0,1125.584
1115.0,1130.2628
1125.0,1125.921
1105.0,1131.6483
1105.0,1120.0939
1105.0,1114.6771
1090.0,1113.5641
1080.0,1103.0015
1090.0,1091.346
1080.0,1094.6719
1065.0,1090.8075
1095.0,1078.4001
1105.0,1094.9847
1100.0,1112.3188
1100.0,1115.7769
1100.0,1115.331
1130.0,1114.1259
1130.0,1135.5447
1140.0,1145.4584
1135.0,1155.1136
1145.0,1153.8484
1160.0,1159.26
1135.0,1172.7224
1130.0,1158.2869
1135.0,1146.7115
1135.0,1146.606
1140.0,1148.0092
1155.0,1153.1455
1165.0,1167.398
1140.0,1181.2213
1140.0,1166.1694
1150.0,1158.2153
1120.0,1163.5116
1115.0,1143.3828
1125.0,1130.8387
1135.0,1135.0476
1130.0,1146.4891
1130.0,1148.0914
1115.0,1147.9792
1165.0,1136.1166
1160.0,1169.1278
1135.0,1180.822
1140.0,1163.0507
1155.0,1157.3279
1155.0,1167.2798
1160.0,1171.9735
1150.0,1176.9641
1170.0,1170.5333
1175.0,1182.7622
1180.0,1192.1158
1165.0,1198.7126
1180.0,1188.198
1175.0,1194.791
1160.0,1193.9735
1135.0,1181.1947
1125.0,1156.4766
1115.0,1139.9117
1090.0,1128.0116
1105.0,1106.5385
1120.0,1110.5591
1120.0,1126.9076
1115.0,1135.3204
1115.0,1134.2352
1135.0,1132.6189
1165.0,1146.6433
1195.0,1175.7863
1235.0,1210.3407
1240.0,1253.106
1280.0,1268.9087
1285.0,1301.3252
1335.0,1312.323
1320.0,1353.4271
1350.0,1349.2219
1340.0,1369.243
1355.0,1363.89
1360.0,1373.6232
1355.0,1380.2483
1340.0,1376.7982
1365.0,1362.3118
1370.0,1382.2996
1375.0,1393.0874
1370.0,1399.8525
1390.0,1396.2241
1375.0,1413.3011
1350.0,1402.8279
1340.0,1376.6617
1370.0,1362.353
1325.0,1388.1543
1320.0,1354.7378
1280.0,1342.284
1320.0,1305.6838
1470.0,1333.2638
1460.0,1479.3064
1515.0,1503.7697
1505.0,1548.0957
1500.0,1536.2511
1520.0,1521.4972
1520.0,1535.1514
1480.0,1534.9862
1485.0,1494.822
1495.0,1496.1606
1515.0,1508.7317
1575.0,1531.9467
1565.0,1594.9105
1590.0,1589.1187
1580.0,1610.2963
1635.0,1598.539
1610.0,1652.0394
1635.0,1626.1139
1580.0,1649.2183
1590.0,1591.4674
1620.0,1601.2555
1585.0,1634.386
1605.0,1600.229
1590.0,1620.8151
1435.0,1606.4604
1435.0,1449.4824
1400.0,1444.4612
1440.0,1415.7802
1420.0,1456.2986
1410.0,1447.8615
1430.0,1437.8131
1505.0,1454.9507
1530.0,1528.4434
1555.0,1560.7771
1545.0,1581.7949
1540.0,1566.6521
1540.0,1554.5667
1545.0,1550.7057
1590.0,1554.4657
1600.0,1599.6525
1600.0,1612.6564
1610.0,1611.457
1625.0,1620.0696
1515.0,1634.9486
1520.0,1522.6993
1560.0,1525.4224
1580.0,1570.1089
1580.0,1597.2723
1610.0,1599.449
1620.0,1628.8964
1615.0,1638.3252
1595.0,1630.6714
1615.0,1607.7245
1595.0,1627.1027
1585.0,1607.0792
1555.0,1596.7632
1580.0,1566.8848
1605.0,1593.0327
1605.0,1621.5527
1600.0,1622.6719
1590.0,1616.1879
1585.0,1604.4597
1530.0,1598.4891
1535.0,1542.6387
1555.0,1546.7448
1565.0,1569.687
1570.0,1583.0199
1585.0,1588.7717
1590.0,1603.06
1620.0,1607.1458
1605.0,1635.9215
1600.0,1619.323
1635.0,1611.6151
1635.0,1646.4858
1615.0,1646.6063
1630.0,1624.6937
1690.0,1639.5548
1680.0,1702.4789
1580.0,1690.7076
1575.0,1583.8479
1550.0,1580.522
1540.0,1558.1666
1545.0,1551.8396
1555.0,1560.5397
1525.0,1573.8253
1530.0,1545.393
1515.0,1548.6522
1510.0,1534.2781
1475.0,1528.3619
1485.0,1493.8143
1495.0,1500.8563
1495.0,1512.7114
1495.0,1514.4067
1500.0,1513.9357
1480.0,1517.8221
1490.0,1497.9518
1490.0,1504.6506
1485.0,1505.6326
1470.0,1500.7344
1480.0,1485.5663
1470.0,1493.5581
1435.0,1485.7428
1450.0,1451.6158
1440.0,1462.033
1460.0,1456.1093
1500.0,1475.0543
1505.0,1516.7422
1505.0,1526.242
1505.0,1524.1893
1505.0,1521.334
1520.0,1519.4521
1545.0,1533.1924
1530.0,1558.8965
1545.0,1545.6555
1535.0,1558.0228
1525.0,1548.83
1545.0,1537.9463
1545.0,1557.5461
1550.0,1560.0176
1530.0,1565.2374
1500.0,1545.5624
1500.0,1514.5234
1495.0,1513.3574
1505.0,1510.6244
1565.0,1522.0275
1530.0,1583.61
1510.0,1553.5396
1515.0,1528.3505
1515.0,1530.3453
