Actual Close,Predicted Close
655.0,643.78467
640.0,648.73096
640.0,633.99664
640.0,632.94806
645.0,633.5381
645.0,638.9852
640.0,639.5857
650.0,634.71326
645.0,644.33575
650.0,639.9964
650.0,644.54877
635.0,644.75604
640.0,629.8531
640.0,634.23364
635.0,634.9473
620.0,630.1176
620.0,615.1443
615.0,614.6306
615.0,610.2814
615.0,610.2838
620.0,610.4304
620.0,615.32385
600.0,615.4079
605.0,595.43787
610.0,599.4311
605.0,605.3937
605.0,600.9248
590.0,600.604
595.0,585.895
590.0,590.3162
585.0,586.23615
590.0,581.2198
600.0,586.11426
595.0,596.50525
590.0,591.659
585.0,586.00854
590.0,580.8843
585.0,586.0596
585.0,581.6559
560.0,581.5234
605.0,556.8817
595.0,601.1404
590.0,593.2479
590.0,586.5736
585.0,586.12573
590.0,581.34106
580.0,586.5699
575.0,576.9647
580.0,571.73755
580.0,577.0239
570.0,577.4955
575.0,567.28076
570.0,571.9005
590.0,567.2937
590.0,587.3328
575.0,587.7125
575.0,571.6802
515.0,571.21387
510.0,512.5157
486.0,505.49823
491.99999999999994,484.79172
496.0,490.24915
499.99999999999994,495.85056
496.0,499.7019
486.0,494.95087
494.0,483.90063
496.0,490.91684
499.99999999999994,493.9362
498.0,498.13666
498.0,496.4305
498.0,496.49792
498.0,496.9508
504.99999999999994,497.41983
499.99999999999994,504.9016
498.0,500.2297
498.0,497.92847
498.0,498.09778
499.99999999999994,498.32385
498.0,500.42032
498.0,498.34848
499.99999999999994,498.1231
498.0,500.13306
530.0,498.06006
560.0,531.04034
570.0,562.4622
550.0,570.39325
540.0,546.97906
530.0,536.9293
530.0,528.12177
550.0,529.7168
555.0,551.6893
545.0,556.65393
545.0,544.7098
555.0,543.99225
545.0,554.49646
535.0,543.87933
540.0,533.2524
525.0,538.7859
530.0,523.9303
525.0,528.9965
510.0,524.4504
525.0,509.01624
520.0,524.1522
520.0,519.8769
520.0,519.25244
520.0,519.1538
525.0,519.1658
520.0,524.3768
520.0,519.38007
525.0,519.265
525.0,524.70966
520.0,524.93677
520.0,519.6789
515.0,519.6612
515.0,514.81976
499.99999999999994,514.92456
499.99999999999994,499.8854
504.99999999999994,499.71338
499.99999999999994,505.45224
504.99999999999994,500.55283
504.99999999999994,505.14276
510.0,505.12283
504.99999999999994,509.90857
499.99999999999994,504.67108
504.99999999999994,499.30637
499.99999999999994,504.65884
499.99999999999994,500.0685
504.99999999999994,500.02393
499.99999999999994,505.40158
520.0,500.39563
560.0,520.7904
570.0,562.9812
580.0,571.3317
600.0,579.464
615.0,599.78876
625.0,614.73914
620.0,624.36646
620.0,618.07104
615.0,618.6176
615.0,613.7041
610.0,614.3051
620.0,609.11115
620.0,619.7605
610.0,619.00946
620.0,607.6707
625.0,617.9717
620.0,622.885
615.0,616.98755
605.0,611.50256
600.0,601.3355
605.0,596.64154
630.0,602.35254
635.0,628.58093
630.0,633.1623
620.0,626.6855
615.0,615.9246
625.0,611.15796
620.0,622.1787
610.0,617.5459
605.0,607.1898
640.0,602.1235
660.0,638.318
675.0,659.09296
675.0,672.7927
665.0,670.9281
665.0,659.83734
685.0,660.3042
710.0,681.8492
715.0,707.94055
720.0,711.6224
725.0,715.7969
705.0,720.40906
725.0,699.21124
730.0,720.83923
715.0,725.80896
720.0,709.8512
720.0,715.09735
720.0,715.09735
720.0,715.0041
715.0,714.82556
720.0,709.5793
715.0,714.5277
715.0,709.4621
715.0,709.30817
705.0,709.3021
690.0,699.2969
715.0,684.27454
700.0,708.9866
705.0,695.0586
700.0,699.22034
700.0,694.34735
710.0,694.12994
715.0,704.0847
720.0,709.29205
725.0,714.0733
735.0,718.8472
760.0,728.7069
755.0,753.8429
750.0,748.4164
750.0,742.92706
745.0,742.9051
735.0,738.1698
725.0,728.4287
740.0,718.64124
740.0,733.5757
750.0,734.1281
765.0,743.68243
750.0,758.3714
770.0,743.04596
775.0,762.33124
755.0,767.5284
755.0,747.45886
745.0,747.1621
750.0,737.68805
745.0,742.72296
760.0,738.25366
740.0,752.86615
745.0,733.56335
740.0,737.5337
745.0,732.9147
740.0,737.6468
740.0,732.9739
740.0,732.69556
725.0,732.6914
745.0,718.151
725.0,736.9658
730.0,718.61676
720.0,722.43097
700.0,713.14813
715.0,693.5613
705.0,707.0694
725.0,698.84454
725.0,717.5502
735.0,718.4726
735.0,727.69385
695.0,727.67755
690.0,688.6096
710.0,682.01196
700.0,702.0189
710.0,694.28784
705.0,703.2562
710.0,698.719
730.0,703.01654
720.0,722.70654
720.0,713.36774
710.0,712.5659
705.0,702.78455
705.0,697.76935
700.0,698.0022
705.0,693.52606
695.0,698.3539
700.0,688.9252
685.0,693.24176
675.0,678.9765
660.0,668.5553
665.0,653.90845
655.0,658.24536
670.0,649.5609
670.0,663.45557
670.0,664.44086
665.0,663.94934
655.0,658.73035
680.0,648.68787
675.0,672.8107
680.0,669.49634
675.0,673.8021
670.0,668.92163
675.0,663.8001
685.0,668.79285
675.0,679.22894
670.0,669.625
665.0,664.12946
670.0,659.18713
665.0,664.2394
665.0,659.7396
675.0,659.48816
660.0,669.401
640.0,654.82294
640.0,634.42163
670.0,633.8395
670.0,664.2711
665.0,665.731
655.0,659.73334
650.0,649.1152
650.0,643.91974
655.0,644.2594
675.0,649.72064
670.0,670.0533
670.0,665.32556
660.0,664.4972
655.0,654.35596
665.0,649.2837
625.0,659.5893
615.0,620.8067
610.0,609.49396
605.0,605.2341
605.0,601.0382
610.0,601.0801
605.0,605.9382
605.0,601.02106
590.0,600.21704
575.0,585.4412
