Actual Close,Predicted Close
10100.0,10137.321
10375.0,10165.897
10250.0,10354.034
10475.0,10353.849
10275.0,10479.876
10275.0,10399.726
10325.0,10353.398
10300.0,10367.701
10300.0,10359.876
10275.0,10355.062
10300.0,10337.148
10300.0,10345.533
10200.0,10350.23
10350.0,10288.307
10350.0,10356.825
10300.0,10390.356
10225.0,10367.738
10225.0,10307.5
10175.0,10283.474
10050.0,10246.889
10125.0,10156.306
9900.0,10168.618
9850.0,10043.12
9725.0,9958.726
9750.0,9856.76
9975.0,9834.929
9800.0,9971.27
9800.0,9932.1875
9750.0,9900.469
9650.0,9855.685
9650.0,9775.682
9325.0,9739.82
9400.0,9540.462
9550.0,9488.761
9625.0,9568.276
9700.0,9658.765
9975.0,9739.192
9975.0,9926.554
10100.0,10007.402
9975.0,10096.764
9875.0,10052.093
9975.0,9959.752
9975.0,9977.218
10200.0,9995.42
10125.0,10140.362
10075.0,10164.847
10075.0,10135.578
10200.0,10121.497
10050.0,10196.203
10250.0,10143.379
10250.0,10239.42
10225.0,10289.886
10200.0,10291.747
10200.0,10274.366
10250.0,10268.027
10575.0,10299.791
10400.0,10521.194
10750.0,10502.539
10800.0,10702.443
10875.0,10814.66
11025.0,10892.035
11000.0,11010.42
10900.0,11029.586
10975.0,10960.535
10875.0,10986.113
11000.0,10932.948
11000.0,11003.501
11000.0,11035.015
10950.0,11046.357
11000.0,11016.513
11175.0,11043.129
11200.0,11177.885
11200.0,11239.263
11200.0,11251.73
11175.0,11250.439
11200.0,11229.756
11700.0,11240.429
11550.0,11603.437
11300.0,11598.599
11300.0,11398.598
11300.0,11338.502
11375.0,11328.326
11300.0,11386.153
11250.0,11351.299
11300.0,11304.772
11325.0,11329.786
11200.0,11357.37
11250.0,11273.414
11200.0,11283.955
11325.0,11252.688
11175.0,11333.139
11175.0,11247.1
11325.0,11217.35
11325.0,11317.292
11575.0,11345.623
11475.0,11528.001
11450.0,11500.393
11400.0,11463.356
11275.0,11412.889
11325.0,11307.962
11525.0,11318.047
11650.0,11472.822
11700.0,11609.439
11775.0,11677.368
11650.0,11743.391
11750.0,11662.202
11475.0,11713.659
11500.0,11524.035
11525.0,11498.122
11225.0,11520.365
11175.0,11310.911
11175.0,11224.607
11200.0,11213.422
11200.0,11237.934
11075.0,11248.62
11175.0,11160.152
11200.0,11204.311
11250.0,11235.579
11125.0,11275.3545
11150.0,11190.618
11100.0,11176.743
11450.0,11135.682
11475.0,11370.88
11400.0,11456.903
11475.0,11413.643
11675.0,11445.885
11700.0,11597.283
11675.0,11654.344
11525.0,11644.981
11500.0,11529.372
11350.0,11482.943
11425.0,11368.637
11300.0,11402.319
11375.0,11331.147
