Actual Close,Predicted Close
112.00000000000001,114.19477
112.99999999999999,112.931076
123.99999999999999,113.26284
123.99999999999999,121.157364
120.0,122.083405
122.99999999999999,119.41868
120.0,121.39244
112.00000000000001,119.55125
105.0,113.60348
116.0,107.54458
119.0,114.51908
118.0,117.5095
121.0,117.06914
125.0,119.18741
122.00000000000001,122.45259
121.0,120.82801
116.0,120.174255
116.0,116.58764
120.0,116.22312
118.0,119.09831
118.0,117.921196
122.00000000000001,117.74357
121.0,120.62814
123.99999999999999,120.2273
128.0,122.482834
129.0,125.77534
130.0,127.03423
129.0,128.16405
125.0,127.80811
126.0,125.091515
121.0,125.71492
121.0,122.06443
117.0,121.6162
116.0,118.36141
108.0,116.98551
110.0,110.48689
115.0,110.74006
115.0,114.21136
118.0,114.453354
116.0,116.6386
112.00000000000001,115.41869
109.0,112.362465
110.0,109.77432
110.0,110.20111
107.0,110.263084
101.00000000000001,107.96189
94.0,102.96314
99.0,96.61424
93.0,99.0867
90.99999999999999,94.80351
91.99999999999999,92.157906
91.99999999999999,92.231186
95.0,92.16258
95.0,94.40985
99.0,94.889435
104.0,98.10741
103.0,102.7023
100.00000000000001,102.9552
109.0,100.905426
106.0,107.53322
106.0,106.64956
109.0,106.63549
118.0,108.97395
116.0,116.117294
116.0,115.78854
117.0,115.8899
118.0,116.74956
112.99999999999999,117.70384
115.0,114.250015
114.0,115.219376
115.0,114.51986
114.0,115.040306
111.00000000000001,114.238144
104.0,111.78547
108.0,106.08476
109.0,107.90178
147.0,108.74252
125.0,136.8201
119.0,123.807976
116.0,119.10512
125.0,116.589874
127.0,123.115456
123.99999999999999,125.41588
121.0,123.63016
116.0,121.33004
116.0,117.36259
117.0,116.73865
117.0,117.16923
118.0,117.00268
118.0,117.53316
115.0,117.46181
112.99999999999999,115.15409
114.0,113.314606
110.0,113.75078
112.00000000000001,110.75425
109.0,111.75564
109.0,109.56099
112.00000000000001,109.15959
108.0,111.2904
108.0,108.5643
106.0,108.12842
108.0,106.53283
109.0,107.77602
112.99999999999999,108.72421
118.0,111.9019
115.0,116.184204
114.0,114.672005
112.99999999999999,113.92259
111.00000000000001,113.237175
114.0,111.76636
112.99999999999999,113.83634
111.00000000000001,113.36921
111.00000000000001,111.777855
112.99999999999999,111.47091
112.00000000000001,112.83536
109.0,112.218155
109.0,109.831856
108.0,109.397934
109.0,108.50471
104.0,109.03435
93.0,105.28789
94.0,96.24308
90.99999999999999,95.052666
90.99999999999999,92.36461
97.0,91.55708
93.0,95.80784
91.99999999999999,93.519104
88.0,92.14031
88.0,88.79924
86.0,88.104385
85.0,86.52273
84.0,85.43806
85.0,84.46875
90.99999999999999,85.05497
90.99999999999999,89.88872
96.0,91.08222
95.0,95.14987
93.0,95.37206
90.00000000000001,93.985245
90.99999999999999,91.5344
94.0,91.826706
93.0,94.21565
89.0,93.981384
88.0,90.83802
87.0,89.25515
88.0,88.06703
91.99999999999999,88.43713
91.99999999999999,91.433525
90.00000000000001,92.05367
90.00000000000001,90.60047
88.0,90.21201
87.0,88.64993
87.0,87.52475
87.0,87.25435
86.0,87.17892
85.0,86.37841
85.0,85.38275
83.0,85.09957
82.0,83.5162
84.0,82.31927
84.0,83.50651
83.0,83.84093
82.0,83.14749
79.0,82.203674
73.0,79.723236
67.0,74.542305
66.0,68.509186
65.0,65.95887
63.0,64.537346
64.0,62.585835
60.0,62.7217
63.0,59.78134
63.0,61.122166
60.0,61.835022
57.0,59.841675
56.00000000000001,56.938553
56.00000000000001,55.385185
60.0,55.149384
61.99999999999999,58.41625
71.0,61.297024
70.0,69.13744
76.0,70.916985
77.0,75.68365
76.0,77.85921
75.0,77.632645
76.0,76.75426
79.0,77.195114
81.0,79.4785
86.0,81.49542
86.0,85.48672
84.0,86.42591
89.0,85.04162
88.0,88.09006
84.0,88.167435
94.0,85.213875
94.0,91.43468
95.0,93.06991
90.99999999999999,94.06683
94.0,91.44422
97.0,92.89161
109.0,95.42253
100.00000000000001,104.539215
101.00000000000001,100.23696
91.99999999999999,100.07322
95.0,93.761215
108.0,94.44351
86.0,103.94429
94.0,90.298744
89.0,92.628944
94.0,89.60424
93.0,92.35439
86.0,92.21865
87.0,86.95619
