Actual Close,Predicted Close
6725.0,6821.596
6650.0,6777.8496
6600.0,6698.149
6700.0,6641.062
6675.0,6718.418
6675.0,6717.886
6800.0,6711.356
6775.0,6814.6934
6900.0,6814.7715
6725.0,6913.024
6750.0,6783.1567
6675.0,6772.5693
6600.0,6715.641
6600.0,6641.7827
6625.0,6630.999
6525.0,6655.5527
6600.0,6576.67
6575.0,6620.5854
6575.0,6613.561
6600.0,6607.843
6475.0,6626.7954
6275.0,6524.574
6250.0,6332.2188
6275.0,6272.5854
6250.0,6291.1704
6250.0,6280.9375
6150.0,6276.501
6150.0,6192.627
6125.0,6168.576
6125.0,6145.388
6175.0,6139.3887
6100.0,6177.3687
6150.0,6126.297
6125.0,6147.2686
6200.0,6133.5596
6125.0,6186.728
6325.0,6139.5815
6375.0,6283.5664
6375.0,6363.7827
6350.0,6372.767
6400.0,6346.3125
6200.0,6380.672
6175.0,6222.5103
6350.0,6166.3833
6275.0,6310.9556
6250.0,6289.9146
6325.0,6258.716
6350.0,6317.0957
6275.0,6355.276
6275.0,6297.8647
6300.0,6284.445
6325.0,6307.5654
6350.0,6337.772
6500.0,6366.8716
6425.0,6503.206
6450.0,6465.12
6500.0,6471.2266
6650.0,6518.237
6625.0,6661.1616
6700.0,6665.519
6875.0,6724.892
6825.0,6891.85
6900.0,6874.3735
6800.0,6931.1294
6725.0,6854.6445
6725.0,6775.9814
6825.0,6770.7935
6800.0,6867.3276
6950.0,6865.0205
6900.0,6992.924
6950.0,6970.7544
6950.0,7003.876
7100.0,7011.47
7200.0,7143.2866
7200.0,7252.7856
7150.0,7263.6616
7100.0,7218.1846
7250.0,7169.863
7375.0,7297.4683
7450.0,7429.402
7425.0,7507.7456
7425.0,7494.0215
7450.0,7492.1978
7350.0,7517.715
7425.0,7439.6353
7450.0,7493.505
7275.0,7527.6934
7400.0,7382.711
7150.0,7464.999
7375.0,7273.1567
7225.0,7425.36
7300.0,7334.265
7325.0,7369.507
7350.0,7399.5464
7250.0,7420.8354
7375.0,7338.556
7425.0,7424.229
7450.0,7484.218
7275.0,7509.1157
7250.0,7366.3696
7300.0,7319.125
7400.0,7359.326
7450.0,7449.939
7450.0,7503.2534
7300.0,7506.953
7350.0,7382.0093
7325.0,7401.9805
7325.0,7391.923
7275.0,7388.2515
7175.0,7346.2974
7175.0,7254.877
7250.0,7239.121
7325.0,7301.8477
7325.0,7374.1074
7000.0,7381.922
7050.0,7108.583
7050.0,7097.241
7050.0,7110.435
7075.0,7111.113
7000.0,7128.3286
6975.0,7066.7393
7075.0,7029.37
7050.0,7106.245
7050.0,7102.165
7000.0,7093.925
7100.0,7049.909
7050.0,7123.538
7000.0,7099.4233
7000.0,7047.2617
7075.0,7038.505
7025.0,7102.8516
7125.0,7074.1787
7100.0,7148.029
7150.0,7143.633
7050.0,7180.516
7100.0,7104.6885
7000.0,7132.048
6900.0,7058.573
6850.0,6959.0425
6875.0,6902.6904
6950.0,6919.0503
6925.0,6988.952
6950.0,6979.396
6850.0,6992.031
6900.0,6909.4683
6700.0,6933.1553
6750.0,6774.02
6600.0,6780.5845
6675.0,6665.877
6800.0,6701.685
6700.0,6821.2197
6775.0,6759.2656
6775.0,6796.724
6700.0,6807.1675
6750.0,6742.014
6625.0,6768.125
6750.0,6672.671
6725.0,6754.653
6750.0,6758.1826
6875.0,6773.621
6875.0,6881.942
6850.0,6903.0444
6800.0,6878.5566
6750.0,6830.578
6725.0,6781.434
6700.0,6755.242
6725.0,6733.549
6850.0,6753.761
6800.0,6867.5
6750.0,6846.157
6675.0,6791.297
6600.0,6717.6904
6725.0,6642.7705
6750.0,6740.031
6750.0,6787.986
6750.0,6790.8945
6725.0,6787.2646
6650.0,6764.2017
6650.0,6695.3955
6475.0,6682.9507
6375.0,6536.0454
6350.0,6420.9565
6375.0,6383.2886
6350.0,6403.3716
6325.0,6390.075
6325.0,6362.9883
6450.0,6354.34
6375.0,6454.131
6425.0,6415.248
6450.0,6436.5405
6425.0,6461.981
6400.0,6443.821
6425.0,6415.1626
6350.0,6429.0107
6350.0,6371.2817
6425.0,6356.4478
6400.0,6419.0293
6375.0,6414.48
6425.0,6388.1924
6425.0,6423.823
6325.0,6433.869
6350.0,6349.8975
6475.0,6351.633
6500.0,6463.988
6450.0,6512.901
6400.0,6473.824
6375.0,6419.273
6425.0,6388.96
6400.0,6430.243
6400.0,6422.1904
6325.0,6419.6006
6275.0,6356.089
6325.0,6300.602
6275.0,6335.2207
6275.0,6305.8403
6275.0,6298.0845
6350.0,6297.95
6450.0,6361.7085
6450.0,6461.302
6450.0,6478.6963
6400.0,6473.839
6450.0,6427.062
6450.0,6459.3545
6400.0,6469.985
6375.0,6428.4414
6350.0,6397.8657
6350.0,6372.9478
6375.0,6370.367
6450.0,6393.62
6450.0,6463.7993
6400.0,6477.888
6375.0,6432.786
6450.0,6399.813
6425.0,6459.2656
6400.0,6454.0234
6450.0,6428.2183
6400.0,6465.421
6425.0,6432.5703
6425.0,6444.7495
6400.0,6449.4966
6375.0,6428.819
6350.0,6402.781
6400.0,6377.1787
6300.0,6415.9766
6350.0,6341.9263
6350.0,6365.053
6400.0,6374.6846
6350.0,6417.9575
6400.0,6384.1606
6425.0,6414.9204
6475.0,6444.2793
6550.0,6491.054
6600.0,6562.952
6725.0,6617.6626
6725.0,6731.8345
6625.0,6750.909
6575.0,6660.5356
6625.0,6600.1694
6625.0,6639.9473
6675.0,6655.068
6550.0,6702.2935
6500.0,6602.6333
6500.0,6538.165
6350.0,6532.264
6350.0,6407.4355
6300.0,6382.6416
6425.0,6343.1553
6425.0,6442.727
6450.0,6468.453
6425.0,6486.8574
6475.0,6464.9014
6450.0,6498.1953
6425.0,6484.279
6450.0,6456.34
6375.0,6470.6577
6325.0,6411.849
6375.0,6354.8066
6425.0,6386.3086
6600.0,6439.5083
6550.0,6597.4443
6500.0,6585.5254
6500.0,6527.1157
6150.0,6513.569
6050.0,6219.3467
6125.0,6073.336
6100.0,6116.2236
6150.0,6121.353
6025.0,6164.4956
6050.0,6073.0356
6200.0,6064.72
6050.0,6186.135
6175.0,6097.32
6250.0,6164.8257
6225.0,6245.512
6225.0,6240.2383
6225.0,6230.8047
6150.0,6225.9814
6200.0,6162.683
6100.0,6188.06
6175.0,6116.339
6100.0,6159.83
6150.0,6113.5835
6150.0,6142.206
6225.0,6151.9854
6150.0,6216.1094
6150.0,6168.549
6125.0,6153.535
6125.0,6131.243
6125.0,6128.041
6050.0,6129.919
5875.0,6069.8545
6050.0,5913.5376
6100.0,6019.9717
6125.0,6099.547
6200.0,6138.807
6200.0,6204.7944
6175.0,6215.7515
6125.0,6191.3633
6200.0,6141.358
6125.0,6193.2144
6075.0,6146.4077
5925.0,6092.45
5925.0,5958.8906
5975.0,5930.4497
5925.0,5972.456
5950.0,5948.6396
5900.0,5962.345
6025.0,5926.1914
6075.0,6016.2446
6100.0,6081.9175
6100.0,6113.6626
6100.0,6114.448
6075.0,6109.5376
6125.0,6085.5493
6200.0,6120.1074
5950.0,6192.352
6000.0,6001.4897
5925.0,5992.549
5950.0,5937.755
5975.0,5948.4478
5950.0,5976.1797
6050.0,5964.6914
6075.0,6041.8965
6075.0,6082.5415
6025.0,6088.208
6100.0,6044.059
6000.0,6093.0923
6100.0,6024.8237
6125.0,6088.8203
6075.0,6129.1416
6050.0,6095.3193
6125.0,6063.7124
6150.0,6119.41
6100.0,6156.6895
6050.0,6121.7847
6100.0,6069.3506
6125.0,6099.788
6225.0,6132.1846
6275.0,6224.4756
6250.0,6287.4717
6325.0,6274.2583
6500.0,6330.2754
6475.0,6494.362
6525.0,6504.6416
6450.0,6540.502
6525.0,6480.5522
6625.0,6534.856
6650.0,6640.493
6700.0,6683.0913
6850.0,6731.5103
6800.0,6873.959
6825.0,6852.6235
6800.0,6866.461
6850.0,6850.583
6725.0,6896.1196
6775.0,6795.9717
6700.0,6824.8604
6975.0,6771.103
7025.0,7005.9775
6925.0,7094.876
7050.0,7006.236
7000.0,7096.536
7150.0,7073.7207
7100.0,7196.9478
7100.0,7176.4478
7075.0,7167.4243
7075.0,7146.9272
7150.0,7145.216
7100.0,7211.572
7175.0,7179.9707
7175.0,7234.9614
7225.0,7245.972
7175.0,7286.903
7050.0,7250.8447
7175.0,7135.836
7075.0,7224.333
7100.0,7161.595
7050.0,7164.9556
6925.0,7125.9775
7000.0,7010.787
6925.0,7052.725
7025.0,7003.2217
7000.0,7071.608
7050.0,7065.3228
7200.0,7098.1514
7175.0,7227.834
7175.0,7228.843
7425.0,7220.035
7400.0,7426.693
7425.0,7445.779
7500.0,7460.577
7525.0,7529.4478
7500.0,7565.314
7525.0,7551.928
7575.0,7574.5684
7475.0,7624.934
7600.0,7551.8765
7300.0,7647.019
7450.0,7415.325
7875.0,7504.679
7800.0,7875.8594
