Actual Close,Predicted Close
27175.0,27025.545
27400.0,27182.877
28425.0,27388.19
28100.0,28565.465
28325.0,27925.553
28500.0,28099.975
28325.0,28403.502
28350.0,28127.502
28250.0,28183.44
27750.0,28093.43
28300.0,27453.514
28250.0,28314.771
27925.0,28162.703
27000.0,27587.709
26574.999999999996,26520.479
26150.0,26329.959
26399.999999999996,26053.66
26700.0,26412.523
26875.0,26718.746
26275.0,26784.018
25875.000000000004,25988.746
26075.0,25606.025
26450.0,26001.064
26375.0,26479.973
26300.0,26310.773
26025.0,26145.838
25825.0,25865.213
25000.0,25699.74
25250.0,24882.379
26325.0,25191.889
26175.0,26412.668
25525.0,26211.47
24400.0,25315.037
25124.999999999996,24191.168
24100.0,25027.143
23725.0,24234.916
23775.0,23748.785
23750.0,23802.19
23375.0,23819.0
22799.999999999996,23473.062
22875.0,22915.467
23100.0,22885.916
23250.0,23100.88
23250.0,23269.477
23400.0,23280.547
23450.0,23375.105
22875.0,23437.205
22950.0,23000.328
22775.0,22948.652
22325.0,22856.014
22525.0,22511.559
22625.000000000004,22564.133
22450.000000000004,22683.613
22500.0,22587.486
22450.000000000004,22571.232
21900.000000000004,22534.154
22150.0,22138.676
22424.999999999996,22175.145
22050.0,22416.8
21625.0,22248.926
21699.999999999996,21875.143
22300.0,21797.53
21825.0,22197.371
21850.0,22056.676
20925.0,21970.58
21450.0,21357.717
21275.0,21441.383
21800.0,21432.742
21825.0,21744.326
21800.0,21898.348
22000.0,21910.094
22025.0,22021.154
22424.999999999996,22085.094
22700.0,22366.28
22625.000000000004,22669.553
23475.0,22716.146
23225.0,23304.053
23275.0,23349.15
23250.0,23342.861
23025.0,23327.443
23100.0,23170.42
23300.0,23191.45
23300.0,23373.281
23900.000000000004,23433.736
24725.0,23891.496
24599.999999999996,24684.709
24224.999999999996,24749.082
24100.0,24348.594
24075.000000000004,24155.814
23250.0,24158.105
22700.0,23524.863
22550.0,22964.621
23125.0,22772.684
22974.999999999996,23191.086
23324.999999999996,23208.473
22850.0,23408.727
22950.0,23084.213
22799.999999999996,23027.768
22850.0,22928.984
22675.0,22943.984
22799.999999999996,22833.014
22900.0,22886.691
23225.0,22986.873
23149.999999999996,23251.629
23200.0,23268.695
23250.0,23280.332
22950.0,23319.92
22900.0,23109.732
23025.0,23010.75
23125.0,23099.277
22799.999999999996,23215.393
23000.000000000004,23000.229
23850.0,23064.902
23850.0,23745.355
23525.000000000004,23956.871
23725.0,23680.717
24000.0,23737.512
24125.0,24011.512
24325.0,24194.986
24000.0,24385.705
24175.0,24144.615
23525.000000000004,24220.719
24125.0,23734.104
24175.0,24117.506
24275.0,24305.25
24375.0,24390.041
24550.0,24462.998
24774.999999999996,24613.344
24599.999999999996,24832.357
24550.0,24706.785
24300.0,24621.031
24599.999999999996,24408.615
24175.0,24653.611
24025.0,24354.215
24900.0,24145.912
25250.0,24892.08
25050.0,25373.096
25250.0,25172.887
26250.0,25256.842
25575.0,26249.074
25525.0,25710.506
25350.0,25504.924
25300.0,25394.639
24949.999999999996,25388.5
24850.0,25076.459
24250.000000000004,24952.3
24150.0,24406.44
24875.0,24256.719
24825.0,24928.742
24300.0,24986.97
23950.0,24416.664
22400.0,24002.62
22249.999999999996,22702.564
22100.0,22409.861
22200.0,22336.873
22500.0,22399.137
22249.999999999996,22608.584
22150.0,22457.51
22300.0,22288.377
22850.0,22333.197
22424.999999999996,22747.281
22600.0,22588.773
22625.000000000004,22614.367
22475.0,22660.453
22525.0,22575.607
22275.000000000004,22583.809
22074.999999999996,22426.002
22974.999999999996,22236.28
22974.999999999996,22808.674
22575.0,23046.09
22575.0,22777.395
22799.999999999996,22656.072
22325.0,22805.008
21850.0,22541.398
22000.0,22114.01
22025.0,22091.871
21225.0,22143.494
21400.0,21640.066
22050.0,21542.2
21625.0,21955.135
21725.000000000004,21866.945
21625.0,21839.43
21750.0,21765.857
21750.0,21814.496
21975.0,21844.377
22125.0,21997.227
22300.0,22158.89
23400.0,22327.56
23700.0,23131.693
23800.0,23667.426
24000.0,23846.207
23675.0,24000.63
23550.0,23787.115
23500.0,23635.713
23500.0,23602.152
23750.0,23628.281
23800.0,23844.111
23800.0,23940.424
24350.0,23936.104
24650.0,24363.062
25300.0,24721.865
24850.0,25321.225
24825.0,25001.748
24900.0,24857.434
24975.0,24952.857
24675.0,25078.03
25000.0,24830.46
25800.0,25077.393
25550.0,25886.818
25650.0,25727.896
24425.0,25693.912
24150.0,24534.016
24725.0,24197.977
24625.0,24808.926
24700.0,24854.492
25200.0,24839.594
25025.0,25255.45
25050.0,25133.508
24800.0,25083.209
25075.0,24858.512
25100.0,25103.738
25175.0,25195.39
25150.0,25254.416
26225.0,25223.588
26925.0,26251.824
26950.0,27078.73
27250.0,27011.182
27700.0,27210.756
27325.0,27741.238
27050.0,27295.896
27900.0,26966.51
27775.0,28074.934
27650.0,27897.998
27525.0,27576.906
27050.0,27454.145
27250.0,26947.133
26700.0,27272.424
26225.0,26653.541
26350.0,26112.527
26350.0,26367.004
26675.0,26412.459
26725.0,26715.139
26625.0,26711.576
26925.0,26533.22
27125.0,26881.904
27375.0,27126.773
27450.0,27361.645
27300.0,27393.248
27700.0,27179.355
27150.0,27694.615
27450.0,27007.588
27250.0,27390.053
27225.0,27197.143
27275.0,27132.912
27075.0,27210.496
26425.0,26955.629
26600.0,26195.54
25900.0,26523.303
26150.0,25804.646
26025.0,26095.033
25775.0,26014.066
26325.0,25689.846
26725.0,26288.459
26725.0,26745.912
26725.0,26635.797
27075.0,26566.666
27025.0,26999.713
26875.0,26952.152
26800.0,26742.26
26800.0,26694.777
26350.0,26746.148
26425.0,26240.504
27450.0,26356.82
27250.0,27583.945
27350.0,27225.264
27000.0,27157.71
27200.0,26784.592
